referencia_busca_cliente;referencia;numero;recorrencia;id_importacao_pessoa;servicos.valor_unitario;servicos.nao_faturavel;data_primeiro_vencimento;dia_vencimento;data_vigencia_inicial;servicos.data_inicio_servico;data_vigencia_final;servicos.referencia;tipo_faturamento;codigo_banco_conta;codigo_forma_pagamento;codigo_plano_contas;servicos.codigos_vendedores;codigo_vendedor;servicos.comissoes;servicos.codigo_politica_comissao;indice_reajuste
1;424;636;1;6189;368,75;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;16;16;45;1;0
1;420;632;1;6161;161,92;;05/05/2025;5;01/08/2019;01/08/2019;;4;1;2;5;133;16;16;45;1;0
1;394;605;1;7517;192,20;true;10/05/2025;10;01/08/2019;01/08/2019;;119;1;2;5;133;26;26;45;1;0
1;331;541;1;6922;537,60;;03/05/2025;3;01/08/2019;01/08/2019;;4;1;2;5;133;32;32;0;1;0
1;292;501;1;7475;224,42;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;26;26;45;1;0
1;291;500;1;7309;293,42;;05/05/2025;5;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;167;349;1;5485;388,85;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;33;33;0;1;0
1;148;330;1;6666;443,78;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;10;10;0;1;0
1;135;317;1;6828;719,66;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;20;20;0;1;0
1;81;262;1;5363;407,89;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;20;20;0;1;0
1;76;;1;7396;380,66;;03/05/2025;3;01/08/2019;01/08/2019;;4;1;2;5;133;22;22;45;1;0
1;74;255;1;6232;272,03;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;2;2;17,5;1;0
1;69;250;1;7275;309,00;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;48;229;1;7285;333,23;;05/05/2025;5;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;22;203;1;7278;252,78;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;17;198;1;5374;289,87;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;2;2;45;1;0
1;16;197;1;7288;445,17;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;106;288;1;7384;228,55;;05/05/2025;5;01/08/2019;01/08/2019;;95;1;2;5;133;22;22;45;1;0
1;923;1521;1;5346;132,10;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;18;18;45;1;0
1;905;1294;1;6133;284,07;true;25/05/2025;25;01/08/2019;01/08/2019;;4;1;2;5;133;16;16;45;1;0
1;819;1088;1;7438;297,22;;20/05/2025;20;01/08/2019;01/08/2019;;4;1;2;5;133;2;2;24;1;0
1;751;1018;1;6246;448,80;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;17;17;45;1;0
1;749;1016;1;7279;423,27;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;718;985;1;5321;178,33;;11/05/2025;11;01/08/2019;01/08/2019;;119;1;2;5;133;18;18;45;1;0
1;660;923;1;7158;148,61;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;21;21;45;1;0
1;571;788;1;6258;293,09;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;34;34;0;1;0
1;529;743;1;7518;298,24;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;26;26;45;1;0
1;419;631;1;7360;431,64;;15/05/2025;15;01/08/2019;01/08/2019;;4;1;2;5;133;22;22;45;1;0
1;404;615;1;5273;444,12;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;18;18;45;1;0
1;400;611;1;5311;234,64;;10/05/2025;10;01/08/2019;01/08/2019;;119;1;2;5;133;18;18;45;1;0
1;397;608;1;6101;194,22;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;16;16;45;1;0
1;313;522;1;5306;427,65;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;18;18;45;1;0
1;302;511;1;5277;734,31;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;18;18;45;1;0
1;258;467;1;6162;147,11;;15/05/2025;15;01/08/2019;01/08/2019;;4;1;2;5;133;16;16;45;1;0
1;229;436;1;5851;733,18;;21/05/2025;21;01/08/2019;01/08/2019;;4;1;2;5;133;20;20;0;1;0
1;228;435;1;5489;271,04;;03/05/2025;3;01/08/2019;01/08/2019;;4;1;2;5;133;10;10;0;1;0
1;223;430;1;5664;291,54;;05/05/2025;5;01/08/2019;01/08/2019;;4;1;2;5;133;34;34;0;1;0
1;155;337;1;7416;382,60;;03/05/2025;3;01/08/2019;01/08/2019;;4;1;2;5;133;22;22;45;1;0
1;134;316;1;6849;292,20;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;33;33;0;1;0
1;130;312;1;7247;618,22;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;124;306;1;7262;319,52;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;64;245;1;7258;457,20;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;63;244;1;7213;445,18;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;62;243;1;7193;410,75;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;59;240;1;6690;555,37;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;2;2;0;1;0
1;43;224;1;7291;408,70;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;42;223;1;7269;122,42;;15/05/2025;15;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;41;222;1;7202;529,12;;15/05/2025;15;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;38;219;1;7304;383,82;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;36;217;1;6634;308,10;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;2;2;0;1;0
1;901;1199;1;7631;106,59;;09/05/2025;9;01/08/2019;01/08/2019;;95;1;2;5;133;30;30;28;1;0
1;1545;1366;1;5359;145,36;;10/05/2025;10;01/08/2019;01/08/2019;;119;1;2;5;133;18;18;45;1;0
1;795;1063;1;7163;170,90;;20/05/2025;20;01/08/2019;01/08/2019;;4;1;2;5;133;21;21;45;1;0
1;746;1013;1;5300;267,00;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;18;18;45;1;0
1;619;880;1;6148;137,13;true;30/05/2025;30;01/08/2019;01/08/2019;;95;1;2;5;133;16;16;45;1;0
1;469;682;1;5465;329,19;true;03/05/2025;3;01/08/2019;01/08/2019;;4;1;2;5;133;10;10;0;1;0
1;434;647;1;5501;395,21;;03/05/2025;3;01/08/2019;01/08/2019;;4;1;2;5;133;10;10;0;1;0
1;433;646;1;5470;395,21;;03/05/2025;3;01/08/2019;01/08/2019;;4;1;2;5;133;10;10;0;1;0
1;430;643;1;6087;196,26;;05/05/2025;5;01/08/2019;01/08/2019;;4;1;2;5;133;16;16;45;1;0
1;425;637;1;6179;268,92;;12/05/2025;12;01/08/2019;01/08/2019;;4;1;2;5;133;16;16;45;1;0
1;341;551;1;6936;356,06;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;32;32;0;1;0
1;327;537;1;6386;900,81;;02/05/2025;2;01/08/2019;01/08/2019;;4;0;3;5;133;17;17;45;1;0
1;314;523;1;5528;755,39;;03/05/2025;3;01/08/2019;01/08/2019;;4;1;2;5;133;10;10;0;1;0
1;307;516;1;6342;1647,23;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;17;17;45;1;0
1;304;513;1;5297;794,50;;10/05/2025;10;01/08/2019;01/08/2019;;4;1;2;5;133;18;18;45;1;0
1;273;482;1;6012;157,06;;10/05/2025;10;01/08/2019;01/08/2019;;119;1;2;5;133;20;20;0;1;0
1;179;361;1;5611;514,06;;03/05/2025;3;01/08/2019;01/08/2019;;4;1;2;5;133;10;10;0;1;0
1;158;340;1;5997;355,33;;05/05/2025;5;01/08/2019;01/08/2019;;4;1;2;5;133;20;20;0;1;0
1;6;187;1;7252;439,53;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;30;30;28;1;0
1;106;288;1;7384;414,87;;05/05/2025;5;01/08/2019;01/08/2019;;4;1;2;5;133;22;22;45;1;0
1;1638;1470;1;7702;169,42;;05/05/2025;5;01/08/2019;01/08/2019;;119;1;2;5;133;21;21;45;1;0
1;1634;1466;1;7689;475,55;;03/05/2025;3;01/08/2019;01/08/2019;;4;1;2;5;133;33;33;0;1;0
1;1620;1447;1;7724;111,18;;06/05/2025;6;01/08/2019;01/08/2019;;4;1;2;5;133;24;24;30;1;0
1;1415;1208;1;6280;327,83;;02/05/2025;2;01/08/2019;01/08/2019;;4;1;2;5;133;17;17;45;1;0
1;603;822;1;6125;154,40;;30/05/2025;30;01/08/2019;01/08/2019;;4;1;2;5;133;16;16;45;1;0
1;739;1006;1;6178;233,62;;20/05/2025;20;01/08/2019;01/08/2019;;4;1;2;5;133;16;16;45;1;0
1;637;900;1;5951;232,47;;30/05/2025;30;01/08/2019;01/08/2019;;119;1;2;5;133;12;12;45;1;0
1;606;847;1;6859;355,38;;03/05/2025;3;01/08/2019;01/08/2019;;4;1;2;5;133;2;2;0;1;0
1;1709;1559;1;7872;394,25;true;06/05/2025;6;05/08/2019;05/08/2019;;4;1;2;5;133;16;16;45;1;0
1;167;349;1;5485;255,60;;10/05/2025;10;10/08/2019;10/08/2019;;95;1;2;5;133;33;33;0;1;0
1;167;349;1;5485;45,23;;10/05/2025;10;10/08/2019;10/08/2019;;116;1;2;5;133;33;33;0;1;0
1;1690;1531;1;7835;879,31;;20/05/2025;20;21/08/2019;21/08/2019;;4;1;2;5;133;20;20;0;1;0
1;1687;1528;1;7834;440,43;;20/05/2025;20;21/08/2019;21/08/2019;;4;1;2;5;133;91;91;0;1;0
1;1727;1580;1;7890;312,08;;10/05/2025;10;01/09/2019;01/09/2019;;4;1;2;5;133;30;30;28;1;0
1;1220;1915;1;8082;271,56;;05/05/2025;5;01/10/2019;01/10/2019;;4;1;2;5;133;29;29;45;1;0
1;1394;1776;1;8016;217,47;;10/05/2025;10;01/10/2019;01/10/2019;;119;1;2;5;133;26;26;45;1;0
1;1749;1606;1;7881;155,33;;05/05/2025;5;01/10/2019;01/10/2019;;4;1;2;5;133;2;2;45;1;0
1;1733;1589;1;7894;233,40;true;02/05/2025;2;01/10/2019;01/10/2019;;4;1;2;5;133;30;30;28;1;0
1;1747;1604;1;7899;357,27;;08/05/2025;8;01/10/2019;01/10/2019;;4;1;2;5;133;30;30;28;1;0
1;982;1847;1;6275;310,66;;02/05/2025;2;01/10/2019;01/10/2019;;4;1;2;5;133;17;17;45;1;0
1;977;1837;1;7902;466,00;;20/05/2025;20;01/10/2019;01/10/2019;;4;1;2;5;133;17;17;45;1;0
1;966;1804;1;8032;1059,85;;03/05/2025;3;01/11/2019;01/11/2019;;4;0;3;5;;10;10;5;1;0
1;1201;1818;1;8039;155,33;;10/05/2025;10;01/11/2019;01/11/2019;;119;0;3;5;;22;22;45;1;0
1;1225;1937;1;8091;510,06;true;02/05/2025;2;01/11/2019;01/11/2019;;4;1;2;5;133;2;2;45;1;0
1;1759;1625;1;7931;186,40;;20/05/2025;20;01/11/2019;01/11/2019;;4;1;2;5;133;16;16;45;1;0
1;998;1908;1;8075;656,10;;14/05/2025;14;01/11/2019;01/11/2019;;4;1;2;5;133;34;34;0;1;0
1;1193;1809;1;8035;338,88;;10/05/2025;10;01/11/2019;01/11/2019;;4;1;2;5;133;21;21;45;1;0
1;1176;1735;1;7983;276,48;;03/05/2025;3;01/11/2019;01/11/2019;;4;1;2;5;133;2;2;0;1;0
1;1189;1802;1;8029;233,00;;13/05/2025;13;01/11/2019;01/11/2019;;4;1;2;5;133;16;16;45;1;0
1;1949;1924;1;8086;419,44;;03/05/2025;3;29/11/2019;29/11/2019;;4;1;2;5;133;4;4;45;1;0
1;1841;2018;1;8122;298,44;;03/05/2025;3;01/12/2019;01/12/2019;;4;0;3;5;;10;10;0;1;0
1;975;1834;1;8042;401,09;true;05/05/2025;5;01/12/2019;01/12/2019;;4;1;2;5;;24;24;30;1;0
1;1022;2003;1;8120;245,88;true;15/05/2025;15;01/12/2019;01/12/2019;;119;0;3;5;;26;26;45;1;0
1;1456;1259;1;5610;543,67;;03/05/2025;3;01/12/2019;01/12/2019;;4;1;2;5;133;33;33;0;1;0
1;776;1043;1;5287;206,08;;10/05/2025;10;01/12/2019;01/12/2019;;119;1;2;5;133;18;18;45;1;0
1;1478;1282;1;5020;177,85;;05/05/2025;5;01/12/2019;01/12/2019;;4;1;2;5;133;2;2;0;1;0
1;1382;156;1;6995;987,60;;05/05/2025;5;01/12/2019;01/12/2019;;4;1;2;5;133;32;32;0;1;0
1;1224;1936;1;8046;255,82;;02/05/2025;2;01/12/2019;01/12/2019;;4;1;2;5;133;17;17;45;1;0
1;1224;1936;1;8046;161,42;;02/05/2025;2;01/12/2019;01/12/2019;;95;1;2;5;133;17;17;45;1;0
1;1006;1962;1;8102;322,58;;03/05/2025;3;09/12/2019;09/12/2019;;4;1;2;5;133;33;33;0;1;0
1;1010;1978;1;8107;288,25;;03/05/2025;3;01/01/2020;01/01/2020;;4;1;2;5;133;10;10;0;1;0
1;1454;1257;1;6367;336,25;;03/05/2025;3;01/01/2020;01/01/2020;;4;1;2;5;133;17;17;45;1;0
1;1559;1384;1;7682;226,17;;03/05/2025;3;01/01/2020;01/01/2020;;4;1;2;5;133;16;16;45;1;0
1;1423;1217;1;5609;516,54;;03/05/2025;3;01/01/2020;01/01/2020;;4;1;2;5;133;33;33;0;1;0
1;1850;2104;1;8121;532,96;;20/05/2025;20;01/01/2020;01/01/2020;;4;1;2;5;133;10;10;5;1;0
1;1039;2057;1;8133;381,94;;08/05/2025;8;01/01/2020;01/01/2020;;4;1;2;5;133;30;30;28;1;0
1;1865;2179;1;8218;186,40;;11/05/2025;11;01/01/2020;01/01/2020;;4;1;2;5;133;16;16;45;1;0
1;1849;2103;1;8170;434,21;;20/05/2025;20;01/01/2020;01/01/2020;;4;1;2;5;133;20;20;0;1;0
1;1848;2094;1;8165;778,23;true;28/05/2025;28;01/01/2020;01/01/2020;;4;1;2;5;133;33;33;0;1;0
1;1012;1983;1;8109;329,16;;03/05/2025;3;01/01/2020;01/01/2020;;4;1;2;5;133;33;33;0;1;0
1;1238;2002;1;8119;357,27;;03/05/2025;3;01/01/2020;01/01/2020;;4;1;2;5;133;10;10;0;1;0
1;1034;2042;1;8130;849,63;;03/05/2025;3;01/01/2020;01/01/2020;;4;1;2;5;133;10;10;0;1;0
1;1197;1814;1;8037;266,48;;10/05/2025;10;01/01/2020;01/01/2020;;4;1;2;5;133;10;10;5;1;0
1;1071;2163;1;8210;701,76;;15/05/2025;15;01/02/2020;01/02/2020;;4;1;2;5;133;51;51;45;1;0
1;1702;1551;1;5969;242,66;true;03/05/2025;3;01/02/2020;01/02/2020;;4;1;2;5;133;2;2;0;1;0
1;1268;2108;1;8173;320,49;;09/05/2025;9;01/02/2020;01/02/2020;;4;1;2;5;133;30;30;28;1;0
1;1266;2096;1;8167;186,05;;10/05/2025;10;01/02/2020;01/02/2020;;4;1;2;5;133;21;21;45;1;0
1;1859;2137;1;6239;316,03;;05/05/2025;5;01/02/2020;01/02/2020;;4;1;2;5;133;17;17;45;1;0
1;1277;2152;1;8204;395,25;;10/05/2025;10;01/02/2020;01/02/2020;;4;1;2;5;133;18;18;45;1;0
1;1880;2205;1;8229;252,82;;19/05/2025;19;01/02/2020;01/02/2020;;4;1;2;5;133;16;16;45;1;0
1;1878;2200;1;8226;363,42;;18/05/2025;18;01/02/2020;01/02/2020;;4;1;2;5;133;16;16;45;1;0
1;1867;2181;1;8219;189,62;;21/05/2025;21;01/02/2020;01/02/2020;;4;1;2;5;133;16;16;45;1;0
1;1090;2197;1;8225;458,74;;03/05/2025;3;01/03/2020;01/03/2020;;4;0;3;5;;10;10;0;1;0
1;976;1835;1;8048;274,68;;02/05/2025;2;01/03/2020;01/03/2020;;4;1;2;5;133;17;17;45;1;0
1;509;723;1;7437;333,06;;03/05/2025;3;01/03/2020;01/03/2020;;4;1;2;5;133;2;2;45;1;0
1;2014;;1;8246;321,11;;10/05/2025;10;01/04/2020;01/04/2020;;4;1;2;5;133;21;21;45;1;0
1;2046;;1;8263;457,26;;04/05/2025;4;01/04/2020;01/04/2020;;4;1;2;5;133;11;11;45;1;0
1;2598;;1;8955;643,46;;15/05/2025;15;01/04/2020;01/04/2020;;4;1;2;5;133;34;34;0;1;0
1;2069;;1;8281;207,86;;01/05/2025;1;01/05/2020;01/05/2020;;4;1;2;5;133;16;16;45;1;0
1;2067;;1;8280;242,22;;01/05/2025;1;01/05/2020;01/05/2020;;4;1;2;5;133;16;16;45;1;0
1;2040;;1;8258;132,16;;02/05/2025;2;01/06/2020;01/06/2020;;4;1;2;5;133;30;30;28;1;0
1;2106;;1;7843;294,72;;05/05/2025;5;01/06/2020;01/06/2020;;4;1;2;5;133;17;17;45;1;0
1;2107;;1;8337;922,48;;05/05/2025;5;01/06/2020;01/06/2020;;4;1;2;5;133;17;17;45;1;0
1;2113;;1;8352;660,10;true;03/05/2025;3;01/06/2020;01/06/2020;;4;1;2;5;133;11;11;45;1;0
1;2281;;1;8547;221,48;;10/05/2025;10;01/06/2020;01/06/2020;;4;1;2;5;133;17;17;45;1;0
1;2084;;1;8313;368,96;true;03/05/2025;3;03/06/2020;03/06/2020;;4;1;2;5;133;45;45;0;1;0
1;2080;;1;8308;150,24;;05/05/2025;5;10/06/2020;10/06/2020;;4;1;2;5;133;21;21;45;1;0
1;2125;;1;8364;161,97;;10/05/2025;10;01/07/2020;01/07/2020;;119;1;2;5;133;22;22;45;1;0
1;2126;;1;8365;583,09;;03/05/2025;3;01/07/2020;01/07/2020;;4;0;3;5;133;45;45;0;1;0
1;2150;;1;8384;356,72;;30/05/2025;30;01/07/2020;01/07/2020;;4;1;2;5;133;17;17;45;1;0
1;2144;;1;8378;161,97;;15/05/2025;15;01/07/2020;01/07/2020;;119;1;2;5;133;12;12;45;1;0
1;2142;;1;8374;311,85;;10/05/2025;10;01/07/2020;01/07/2020;;4;1;2;5;133;12;12;45;1;0
1;2129;;1;6000;323,94;;03/05/2025;3;01/07/2020;01/07/2020;;4;1;2;5;133;5;5;0;1;0
1;2172;;1;8426;368,85;true;25/05/2025;25;01/07/2020;01/07/2020;;4;1;2;5;133;16;16;45;1;0
1;2109;;1;8342;293,94;;10/05/2025;10;01/07/2020;01/07/2020;;4;1;2;5;133;18;18;45;1;0
1;2147;;1;8381;163,22;;03/05/2025;3;01/08/2020;01/08/2020;;119;1;2;5;133;29;29;45;1;0
1;2222;;1;8471;171,30;;31/05/2025;31;01/08/2020;01/08/2020;;4;1;2;5;133;16;16;45;1;0
1;2157;;1;8395;190,42;;03/05/2025;3;01/08/2020;01/08/2020;;119;1;2;5;133;18;18;45;1;0
1;2146;;1;8379;163,22;;10/05/2025;10;01/08/2020;01/08/2020;;4;1;2;5;133;2;2;0;1;0
1;2136;;1;8257;780,72;;03/05/2025;3;01/08/2020;01/08/2020;;4;1;2;5;133;2;2;0;1;0
1;2127;;1;8363;436,38;;10/05/2025;10;01/08/2020;01/08/2020;;4;1;2;5;133;18;18;45;1;0
1;2171;;1;8424;0,01;true;05/05/2025;5;01/08/2020;01/08/2020;;4;1;2;5;133;45;45;0;1;0
1;2161;;1;8401;379,89;true;03/05/2025;3;01/08/2020;01/08/2020;;4;1;2;5;133;19;19;0;1;0
1;2707;;1;8770;350,22;;30/05/2025;30;19/08/2020;19/08/2020;;4;1;2;5;133;2;2;0;1;0
1;1417;1211;1;6951;309,49;;03/05/2025;3;01/09/2020;01/09/2020;;4;1;2;5;133;91;91;0;1;0
1;2180;;1;8433;384,45;;20/05/2025;20;01/09/2020;01/09/2020;;4;1;2;5;133;22;22;45;1;0
1;2198;;1;8453;281,35;;20/05/2025;20;01/09/2020;01/09/2020;;4;1;2;5;133;16;16;45;1;0
1;2226;;1;8475;135,69;;30/05/2025;30;01/09/2020;01/09/2020;;119;1;2;5;133;15;15;0;1;0
1;2230;;1;8479;174,45;true;25/05/2025;25;01/09/2020;01/09/2020;;4;1;2;5;133;26;26;45;1;0
1;2233;;1;8480;286,54;;10/05/2025;10;01/09/2020;01/09/2020;;4;1;2;5;133;12;12;45;1;0
1;2243;;1;8497;249,91;;03/05/2025;3;01/09/2020;01/09/2020;;4;1;2;5;133;18;18;45;1;0
1;2257;;1;8515;278,96;;03/05/2025;3;01/09/2020;01/09/2020;;4;1;2;5;133;18;18;45;1;0
1;496;710;1;5673;310,11;;10/05/2025;10;01/09/2020;01/09/2020;;18;1;2;5;133;60;60;0;1;0
1;2682;;1;9074;322,94;;16/05/2025;16;01/09/2020;01/09/2020;;4;1;2;5;133;16;16;45;1;0
1;2275;;1;8544;161,48;;04/05/2025;4;01/09/2020;01/09/2020;;4;1;2;5;133;16;16;45;1;0
1;78;259;1;7235;278,76;;10/05/2025;10;01/09/2020;01/09/2020;;4;1;2;5;133;5;5;0;1;0
1;2208;;1;8459;387,01;true;30/05/2025;30;30/09/2020;30/09/2020;;99;1;2;5;133;15;15;0;1;0
1;2311;;1;8595;284,16;;05/05/2025;5;01/10/2020;01/10/2020;;4;0;3;5;;2;2;0;1;0
1;2186;;1;8441;1462,48;;30/05/2025;30;01/10/2020;01/10/2020;;99;1;2;5;133;20;20;0;1;0
1;2189;;1;8443;1109,92;;30/05/2025;30;01/10/2020;01/10/2020;;99;1;2;5;133;20;20;0;1;0
1;2248;;1;8502;361,82;true;14/05/2025;14;01/10/2020;01/10/2020;;99;1;2;5;133;15;15;0;1;0
1;2250;;1;8504;127,94;true;10/05/2025;10;01/10/2020;01/10/2020;;4;1;2;5;133;21;21;45;1;0
1;2258;;1;8519;356,94;;21/05/2025;21;01/10/2020;01/10/2020;;4;1;2;5;133;22;22;45;1;0
1;2280;;1;8551;258,44;true;02/05/2025;2;01/10/2020;01/10/2020;;4;1;2;5;133;17;17;45;1;0
1;2292;;1;8559;537,24;;03/05/2025;3;01/10/2020;01/10/2020;;4;1;2;5;133;11;11;45;1;0
1;2300;;1;8577;310,13;true;14/05/2025;14;01/10/2020;01/10/2020;;4;1;2;5;133;29;29;45;1;0
1;2282;;1;8552;323,09;true;02/05/2025;2;01/10/2020;01/10/2020;;4;1;2;5;133;17;17;45;1;0
1;2269;;1;8538;403,49;;21/05/2025;21;01/10/2020;01/10/2020;;4;1;2;5;133;16;16;45;1;0
1;2191;;1;8446;355,95;;30/05/2025;30;01/10/2020;01/10/2020;;4;1;2;5;133;20;20;0;1;0
1;3391;;1;9822;482,34;true;02/05/2025;2;01/10/2020;01/10/2020;;4;1;2;5;133;17;17;45;1;0
1;2315;;1;8599;156,70;;20/05/2025;20;01/10/2020;01/10/2020;;119;1;2;5;133;12;12;45;1;0
1;2179;;1;8432;333,03;;02/05/2025;2;01/10/2020;01/10/2020;;4;1;2;5;133;30;30;28;1;0
1;2323;;1;8609;313,39;;25/05/2025;25;01/10/2020;01/10/2020;;4;1;2;5;133;17;17;45;1;0
1;2322;;1;8608;301,16;;21/05/2025;21;01/10/2020;01/10/2020;;119;1;2;5;133;17;17;45;1;0
1;2329;;1;8612;323,36;;25/05/2025;25;01/10/2020;01/10/2020;;4;1;2;5;133;16;16;45;1;0
1;2295;;1;8567;556,90;;10/05/2025;10;01/11/2020;01/11/2020;;4;1;2;5;133;17;17;45;1;0
1;2297;;1;8571;297,34;;02/05/2025;2;01/11/2020;01/11/2020;;4;1;2;5;133;30;30;28;1;0
1;2327;;1;8632;376,65;;02/05/2025;2;01/11/2020;01/11/2020;;4;1;2;5;133;17;17;45;1;0
1;2328;;1;8633;161,43;;01/05/2025;1;01/11/2020;01/11/2020;;4;1;2;5;133;16;16;45;1;0
1;2353;;1;8669;320,60;;10/05/2025;10;01/11/2020;01/11/2020;;4;1;2;5;133;34;34;0;1;0
1;2374;;1;8686;169,82;;20/05/2025;20;01/11/2020;01/11/2020;;4;1;2;5;133;16;16;45;1;0
1;2350;;1;8666;706,20;;11/05/2025;11;01/11/2020;01/11/2020;;4;1;2;5;133;20;20;0;1;0
1;2344;;1;8662;214,49;;12/05/2025;12;01/11/2020;01/11/2020;;4;1;2;5;133;16;16;45;1;0
1;2336;;1;8639;354,93;true;10/05/2025;10;01/11/2020;01/11/2020;;4;1;2;5;133;71;71;45;1;0
1;2340;;1;8646;720,06;true;05/05/2025;5;01/11/2020;01/11/2020;;4;1;2;5;133;10;10;0;1;0
1;2326;;1;8616;484,27;;30/05/2025;30;01/11/2020;01/11/2020;;99;1;2;5;133;34;34;0;1;0
1;2305;;1;8588;363,92;;07/05/2025;7;01/11/2020;01/11/2020;;4;1;2;5;133;20;20;0;1;0
1;2304;;1;8587;628,39;;07/05/2025;7;01/11/2020;01/11/2020;;4;1;2;5;133;15;15;0;1;0
1;2301;;1;8583;282,61;;08/05/2025;8;01/11/2020;01/11/2020;;4;1;2;5;133;2;2;0;1;0
1;2495;;1;5768;616,12;;22/05/2025;22;18/11/2020;18/11/2020;;4;1;2;5;133;4;4;45;1;0
1;2381;;1;8705;188,33;;15/05/2025;15;24/11/2020;24/11/2020;;4;1;2;5;133;16;16;45;1;0
1;2459;;1;7585;70,64;;28/05/2025;28;01/12/2020;01/12/2020;;119;1;2;5;;17;17;0;1;0
1;2404;;1;8739;290,19;;30/05/2025;30;01/12/2020;01/12/2020;;4;0;3;5;;20;20;0;1;0
1;2044;;1;8248;203,47;;12/05/2025;12;01/12/2020;01/12/2020;;119;1;2;5;133;16;16;45;1;0
1;2247;;1;8498;392,78;;02/05/2025;2;01/12/2020;01/12/2020;;4;1;2;5;133;30;30;28;1;0
1;2339;;1;8644;580,38;;10/05/2025;10;01/12/2020;01/12/2020;;99;1;2;5;133;15;15;0;1;0
1;2359;;1;8738;100,28;true;15/05/2025;15;01/12/2020;01/12/2020;;4;1;2;5;133;2;2;0;1;0
1;2360;;1;8672;291,54;;05/05/2025;5;01/12/2020;01/12/2020;;4;1;2;5;133;22;22;45;1;0
1;2382;;1;8706;430,95;;02/05/2025;2;01/12/2020;01/12/2020;;4;1;2;5;133;20;20;0;1;0
1;2387;;1;8718;411,95;true;02/05/2025;2;01/12/2020;01/12/2020;;4;1;2;5;133;17;17;45;1;0
1;2352;;1;8668;397,00;;11/05/2025;11;01/12/2020;01/12/2020;;99;1;2;5;133;10;10;0;1;0
1;2414;;1;8743;602,80;;11/05/2025;11;01/12/2020;01/12/2020;;4;1;2;5;133;16;16;45;1;0
1;2451;;1;8797;369,28;true;02/05/2025;2;01/12/2020;01/12/2020;;4;1;2;5;133;17;17;45;1;0
1;2458;;1;7585;69,89;true;24/05/2025;24;01/12/2020;01/12/2020;;119;1;2;5;133;17;17;0;1;0
1;2431;;1;8764;486,90;true;20/05/2025;20;01/12/2020;01/12/2020;;4;1;2;5;133;17;17;45;1;0
1;2351;;1;8667;606,27;;11/05/2025;11;01/12/2020;01/12/2020;;4;1;2;5;133;10;10;0;1;0
1;2390;;1;8720;227,10;;02/05/2025;2;01/12/2020;01/12/2020;;4;1;2;5;133;17;17;45;1;0
