referencia_busca_cliente;referencia;numero;servicos.nao_faturavel;recorrencia;id_importacao_pessoa;servicos.quantidade;servicos.valor_unitario;data_primeiro_vencimento;dia_vencimento;servicos.data_inicio_servico;data_vigencia_inicial;data_vigencia_final;servicos.data_reajuste;data_proximo_reajuste;servicos.referencia;tipo_faturamento;codigo_plano_contas;servicos.codigos_vendedores;codigo_vendedor;servicos.comissoes;servicos.codigo_politica_comissao;codigo_banco_conta;codigo_forma_pagamento;indice_reajuste
1;424;636;;1;6189;1;368,75;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;425;637;;1;6179;1;268,92;12/05/2025;12;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;430;643;;1;6087;1;196,26;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;433;646;;1;5470;1;395,21;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;10;10;0,00;1;2;5;0
1;434;647;;1;5501;1;395,21;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;10;10;0,00;1;2;5;0
1;436;649;;1;6473;1;262,77;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;29;29;45,00;1;2;5;0
1;439;652;;1;7460;1;395,21;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;65;65;15,00;1;2;5;0
1;440;653;;1;7458;2;185,58;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;65;65;15,00;1;2;5;0
1;443;656;;1;5325;1;337,58;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;18;18;45,00;1;2;5;0
1;446;659;;1;6123;1;387,76;15/05/2025;15;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;447;660;;1;6078;1;251,14;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;119;1;133;16;16;45,00;1;2;5;0
1;451;664;;1;6329;1;371,53;15/05/2025;15;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;17;17;45,00;1;2;5;0
1;458;671;;1;6374;4;118,71;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;20;20;0,00;1;2;5;0
1;463;676;;1;6611;1;170,90;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;2;2;0,00;1;2;5;0
1;464;677;;1;5469;1;289,83;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;10;10;0,00;1;2;5;0
1;469;682;true;1;5465;1;329,19;03/05/2025;3;01/08/2019;01/08/2019;;15/08/2023;15/08/2023;4;1;133;10;10;0,00;1;2;5;0
1;472;685;;1;6175;1;460,34;15/05/2025;15;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;483;696;;1;6474;1;102,86;15/05/2025;15;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;119;0;;29;29;45,00;1;3;5;0
1;484;697;;1;6354;1;559,72;02/05/2025;2;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;17;17;45,00;1;2;5;0
1;486;s699;;1;5482;1;521,63;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;10;10;0,00;1;2;5;0
1;489;702;;1;5498;2;479,37;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;0;;10;10;0,00;1;3;5;0
1;490;703;;1;5305;1;206,24;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;119;1;133;18;18;45,00;1;2;5;0
1;495;709;;1;7459;1;348,46;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;65;65;15,00;1;2;5;0
1;496;710;;1;5673;17;97,74;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;60;60;0,00;1;2;5;0
1;497;711;;1;6489;1;285,55;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;0;;29;29;45,00;1;3;5;0
1;499;713;;1;5656;3;142,04;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;10;10;0,00;1;2;5;0
1;504;718;;1;6304;1;479,97;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;17;17;45,00;1;2;5;0
1;507;721;;1;7152;1;335,97;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;21;21;45,00;1;2;5;0
1;513;727;;1;5538;1;319,97;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;0;;10;10;0,00;1;3;5;0
1;520;734;;1;6049;1;147,11;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;521;735;;1;6196;1;210,58;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;522;736;;1;6204;1;287,98;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;529;743;;1;7518;2;149,12;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;26;26;45,00;1;2;5;0
1;530;744;;1;6050;1;158,40;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;0;;16;16;45,00;1;3;5;0
1;533;747;;1;6085;1;158,40;15/05/2025;15;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;536;752;;1;5044;2;160,90;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;2;2;0,00;1;2;5;0
1;546;762;true;1;6337;1;386,48;20/05/2025;20;01/08/2019;01/08/2019;;01/08/2024;01/08/2024;4;1;133;17;17;45,00;1;2;5;0
1;552;769;;1;6109;1;158,40;15/05/2025;15;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;553;770;;1;6152;1;158,40;15/05/2025;15;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;554;771;;1;6199;1;191,98;15/05/2025;15;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;556;773;;1;7477;2;199,98;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;26;26;45,00;1;2;5;0
1;557;774;;1;6190;1;430,96;20/05/2025;20;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;561;778;;1;6701;1;109,98;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;2;2;0,00;1;2;5;0
1;566;783;true;1;6700;1;323,80;03/05/2025;3;01/08/2019;01/08/2019;;24/08/2022;24/08/2022;4;1;133;2;2;0,00;1;2;5;0
1;567;784;;1;6122;1;344,66;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;571;788;;1;6258;7;41,87;02/05/2025;2;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;34;34;0,00;1;2;5;0
1;574;791;;1;5041;1;356,64;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;2;2;0,00;1;2;5;0
1;579;797;;1;5459;1;567,97;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;0;;10;10;0,00;1;3;5;0
1;580;798;;1;6146;1;158,40;30/05/2025;30;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;;16;16;45,00;1;2;5;0
1;603;822;;1;6125;1;154,40;30/05/2025;30;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;606;847;;1;6859;2;177,69;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;2;2;0,00;1;2;5;0
1;610;851;;1;5511;4;152,57;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;0;;34;34;0,00;1;3;5;0
1;619;880;true;1;6148;3;45,71;30/05/2025;30;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;95;1;133;16;16;45,00;1;2;5;0
1;637;900;;1;5951;3;77,49;30/05/2025;30;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;119;1;133;12;12;45,00;1;2;5;0
1;648;911;;1;5531;6;41,58;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;31;1;133;34;34;0,00;1;2;5;0
1;660;923;;1;7158;1;148,61;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;21;21;45,00;1;2;5;0
1;673;937;;1;5553;1;534,67;04/05/2025;4;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;10;10;0,00;1;2;5;0
1;680;944;;1;6738;1;683,60;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;2;2;0,00;1;2;5;0
1;700;967;;1;5900;2;177,37;19/05/2025;19;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;12;12;45,00;1;2;5;0
1;710;977;;1;5856;5;94,88;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;11;11;45,00;1;2;5;0
1;718;985;;1;5321;1;178,33;11/05/2025;11;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;119;1;133;18;18;45,00;1;2;5;0
1;719;986;;1;5321;5;126,32;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;18;18;45,00;1;2;5;0
1;720;987;;1;6218;1;148,61;25/05/2025;25;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;721;988;;1;6195;1;178,33;27/05/2025;27;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;0;;16;16;45,00;1;3;5;0
1;726;993;;1;6756;6;131,17;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;33;33;0,00;1;2;5;0
1;729;996;;1;6110;1;148,61;30/05/2025;30;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;736;1003;;1;6055;1;184,35;12/05/2025;12;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;737;1004;;1;6692;6;71,75;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;34;34;0,00;1;2;5;0
1;739;1006;;1;6178;1;233,62;20/05/2025;20;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;743;1010;;1;6117;2;174,51;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;746;1013;;1;5300;3;89,00;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;18;18;45,00;1;2;5;0
1;749;1016;;1;7279;3;141,09;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;30;30;28,00;1;2;5;0
1;751;1018;;1;6246;5;89,76;02/05/2025;2;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;17;17;45,00;1;2;5;0
1;761;1028;;1;6328;2;91,43;02/05/2025;2;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;17;17;45,00;1;2;5;0
1;768;1035;;1;7167;1;280,31;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;21;21;45,00;1;2;5;0
1;778;1046;true;1;7344;1;264,22;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2024;01/08/2024;4;1;133;22;22;45,00;1;2;5;0
1;792;1060;true;1;5861;5;84,68;28/05/2025;28;01/08/2019;01/08/2019;;01/08/2024;01/08/2024;4;1;133;12;12;45,00;1;2;5;0
1;793;1061;;1;5866;2;84,71;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;119;1;133;12;12;45,00;1;2;5;0
1;795;1063;;1;7163;1;170,90;20/05/2025;20;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;21;21;45,00;1;2;5;0
1;800;1069;;1;6340;2;129,94;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;17;17;45,00;1;2;5;0
1;814;1083;;1;6143;1;178,33;26/05/2025;26;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;819;1088;;1;7438;1;297,22;20/05/2025;20;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;2;2;24,00;1;2;5;0
1;838;1107;;1;6686;1;520,13;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;2;2;0,00;1;2;5;0
1;874;1150;;1;7165;1;386,40;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;21;21;45,00;1;2;5;0
1;875;1151;;1;7171;1;198,67;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;21;21;45,00;1;2;5;0
1;879;1157;;1;5869;2;113,23;25/05/2025;25;01/08/2019;01/08/2019;;04/11/2025;04/11/2025;4;1;133;12;12;45,00;1;2;5;0
1;901;1199;;1;7631;3;69,22;09/05/2025;9;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;30;30;28,00;1;2;5;0
1;902;1200;;1;7632;1;445,82;20/05/2025;20;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;17;17;45,00;1;2;5;0
1;905;1294;true;1;6133;1;284,07;25/05/2025;25;01/08/2019;01/08/2019;;15/08/2023;15/08/2023;4;1;133;16;16;45,00;1;2;5;0
1;910;1355;;1;5953;1;475,55;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;0;;2;2;0,00;1;3;5;0
1;912;1369;;1;5250;1;513,19;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;15;15;0,00;1;2;5;0
1;923;1521;;1;5346;1;132,10;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;18;18;45,00;1;2;5;0
1;925;1533;;1;7845;1;349,66;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;0;;10;10;0,00;1;3;5;0
1;1150;175;;1;6808;16;25,97;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;0;;2;2;0,00;1;3;5;0
1;1154;179;;1;6813;12;46,84;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;0;;2;2;0,00;1;3;5;0
1;1414;1165;;1;5244;1;513,21;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;15;15;0,00;1;2;5;0
1;1415;1208;;1;6280;1;327,83;02/05/2025;2;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;17;17;45,00;1;2;5;0
1;1425;1219;;1;6834;11;31,93;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;0;;60;60;0,00;1;3;5;0
1;1426;1220;;1;6915;1;307,51;22/05/2025;22;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;32;32;0,00;1;2;5;0
1;1429;1223;;1;6946;1;309,55;03/05/2025;3;01/08/2019;01/08/2019;;03/09/2025;03/09/2025;4;1;133;33;33;0,00;1;2;5;0
1;1434;1228;;1;6845;2;169,94;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;60;60;0,00;1;2;5;0
1;1439;1238;;1;6875;12;79,18;03/05/2025;3;01/08/2019;01/08/2019;;03/09/2025;03/09/2025;4;1;133;34;34;0,00;1;2;5;0
1;1446;1246;;1;5647;1;757,90;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;10;10;0,00;1;2;5;0
1;1447;1247;;1;5648;1;161,92;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;10;10;0,00;1;2;5;0
1;1450;1250;;1;5617;3;170,90;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;10;10;0,00;1;2;5;0
1;1452;1254;;1;5645;3;80,86;05/05/2025;5;01/08/2019;01/08/2019;;03/12/2025;03/12/2025;4;1;133;17;17;45,00;1;2;5;0
1;1468;1272;;1;6953;1;594,43;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;32;32;0,00;1;2;5;0
1;1471;1275;;1;5546;1;386,40;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;10;10;0,00;1;2;5;0
1;1494;1301;;1;5513;1;336,17;03/05/2025;3;01/08/2019;01/08/2019;;03/09/2025;03/09/2025;4;1;133;92;92;0,00;1;2;5;0
1;1530;1346;;1;5972;1;407,29;20/05/2025;20;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;2;2;0,00;1;2;5;0
1;1531;1347;;1;5838;1;136,01;06/05/2025;6;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;9;9;28,00;1;2;5;0
1;1545;1366;;1;5359;1;145,36;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;119;1;133;18;18;45,00;1;2;5;0
1;1600;1426;;1;7678;1;861,91;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;10;10;0,00;1;2;5;0
1;1603;1429;;1;7700;4;55,86;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;119;1;133;21;21;45,00;1;2;5;0
1;1609;1436;;1;7709;8;66,32;25/05/2025;25;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;16;16;45,00;1;2;5;0
1;1620;1447;;1;7724;1;111,18;06/05/2025;6;01/08/2019;01/08/2019;;03/01/2026;03/01/2026;4;1;133;24;24;30,00;1;2;5;0
1;1634;1466;;1;7689;1;475,55;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;33;33;0,00;1;2;5;0
1;1638;1470;;1;7702;2;84,71;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;119;1;133;21;21;45,00;1;2;5;0
1;1641;1473;;1;7712;1;267,50;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;2;2;0,00;1;2;5;0
1;1642;1474;;1;7715;1;381,76;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;10;10;0,00;1;2;5;0
1;1644;1476;;1;7718;3;121,92;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;21;21;45,00;1;2;5;0
1;1649;1482;;1;7752;2;78,90;10/05/2025;10;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;0;;34;34;0,00;1;3;5;0
1;1673;1507;;1;7751;4;90,00;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;29;29;45,00;1;2;5;0
1;1680;1515;;1;7747;8;98,42;03/05/2025;3;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;33;33;0,00;1;2;5;0
1;1756;1616;;1;7915;3;119,28;25/05/2025;25;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;20;20;0,00;1;2;5;0
1;708;975;;1;7380;2;238,13;01/05/2025;1;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;4;1;133;22;22;45,00;1;2;5;0
1;106;288;;1;7384;5;45,71;05/05/2025;5;01/08/2019;01/08/2019;;01/08/2025;01/08/2025;95;1;133;22;22;45,00;1;2;5;0
1;901;1199;;1;7631;3;35,53;09/05/2025;9;01/08/2019;01/08/2019;;03/01/2026;03/01/2026;95;1;133;30;30;28,00;1;2;5;0
1;1709;1559;true;1;7872;1;394,25;06/05/2025;6;05/08/2019;05/08/2019;;24/08/2022;24/08/2022;4;1;133;16;16;45,00;1;2;5;0
1;167;349;;1;5485;9;28,40;10/05/2025;10;10/08/2019;10/08/2019;;03/09/2025;03/09/2025;95;1;133;33;33;0,00;1;2;5;0
1;167;349;;1;5485;1;45,23;10/05/2025;10;10/08/2019;10/08/2019;;03/09/2025;03/09/2025;116;1;133;33;33;0,00;1;2;5;0
1;1687;1528;;1;7834;3;146,81;20/05/2025;20;21/08/2019;21/08/2019;;01/08/2025;01/08/2025;4;1;133;91;91;0,00;1;2;5;0
1;1690;1531;;1;7835;1;879,31;20/05/2025;20;21/08/2019;21/08/2019;;01/08/2025;01/08/2025;4;1;133;20;20;0,00;1;2;5;0
1;1727;1580;;1;7890;2;156,04;10/05/2025;10;01/09/2019;01/09/2019;;03/09/2025;03/09/2025;4;1;133;30;30;28,00;1;2;5;0
1;977;1837;;1;7902;1;466,00;20/05/2025;20;01/10/2019;01/10/2019;;03/01/2026;03/01/2026;4;1;133;17;17;45,00;1;2;5;0
1;982;1847;;1;6275;1;310,66;02/05/2025;2;01/10/2019;01/10/2019;;03/01/2026;03/01/2026;4;1;133;17;17;45,00;1;2;5;0
1;1220;1915;;1;8082;2;135,78;05/05/2025;5;01/10/2019;01/10/2019;;03/01/2026;03/01/2026;4;1;133;29;29;45,00;1;2;5;0
1;1394;1776;;1;8016;3;72,49;10/05/2025;10;01/10/2019;01/10/2019;;03/01/2026;03/01/2026;119;1;133;26;26;45,00;1;2;5;0
1;1733;1589;true;1;7894;3;77,80;02/05/2025;2;01/10/2019;01/10/2019;;03/01/2024;03/01/2024;4;1;133;30;30;28,00;1;2;5;0
1;1747;1604;;1;7899;1;357,27;08/05/2025;8;01/10/2019;01/10/2019;;03/01/2026;03/01/2026;4;1;133;30;30;28,00;1;2;5;0
1;1749;1606;;1;7881;1;155,33;05/05/2025;5;01/10/2019;01/10/2019;;03/01/2026;03/01/2026;4;1;133;2;2;45,00;1;2;5;0
1;966;1804;;1;8032;11;96,35;03/05/2025;3;01/11/2019;01/11/2019;;03/01/2026;03/01/2026;4;0;;10;10;5,00;1;3;5;0
1;998;1908;;1;8075;6;109,35;14/05/2025;14;01/11/2019;01/11/2019;;03/01/2026;03/01/2026;4;1;133;34;34;0,00;1;2;5;0
1;1176;1735;;1;7983;3;92,16;03/05/2025;3;01/11/2019;01/11/2019;;03/01/2026;03/01/2026;4;1;133;2;2;0,00;1;2;5;0
1;1189;1802;;1;8029;1;233,00;13/05/2025;13;01/11/2019;01/11/2019;;03/01/2026;03/01/2026;4;1;133;16;16;45,00;1;2;5;0
1;1193;1809;;1;8035;3;112,96;10/05/2025;10;01/11/2019;01/11/2019;;03/01/2026;03/01/2026;4;1;133;21;21;45,00;1;2;5;0
1;1201;1818;;1;8039;1;155,33;10/05/2025;10;01/11/2019;01/11/2019;;03/01/2026;03/01/2026;119;0;;22;22;45,00;1;3;5;0
1;1225;1937;true;1;8091;1;510,06;02/05/2025;2;01/11/2019;01/11/2019;;21/01/2023;21/01/2023;4;1;133;2;2;45,00;1;2;5;0
1;1759;1625;;1;7931;1;186,40;20/05/2025;20;01/11/2019;01/11/2019;;03/01/2026;03/01/2026;4;1;133;16;16;45,00;1;2;5;0
1;1949;1924;;1;8086;4;104,86;03/05/2025;3;29/11/2019;29/11/2019;;04/06/2025;04/06/2025;4;1;133;4;4;45,00;1;2;5;0
1;776;1043;;1;5287;2;103,04;10/05/2025;10;01/12/2019;01/12/2019;;03/01/2026;03/01/2026;119;1;133;18;18;45,00;1;2;5;0
1;975;1834;true;1;8042;1;401,09;05/05/2025;5;01/12/2019;01/12/2019;;03/01/2024;03/01/2024;4;1;;24;24;30,00;1;2;5;0
1;1022;2003;true;1;8120;1;245,88;15/05/2025;15;01/12/2019;01/12/2019;;03/01/2024;03/01/2024;119;0;;26;26;45,00;1;3;5;0
1;1224;1936;;1;8046;1;255,82;02/05/2025;2;01/12/2019;01/12/2019;;03/01/2026;03/01/2026;4;1;133;17;17;45,00;1;2;5;0
1;1382;156;;1;6995;1;987,60;05/05/2025;5;01/12/2019;01/12/2019;;03/01/2026;03/01/2026;4;1;133;32;32;0,00;1;2;5;0
1;1456;1259;;1;5610;1;543,67;03/05/2025;3;01/12/2019;01/12/2019;;03/01/2026;03/01/2026;4;1;133;33;33;0,00;1;2;5;0
1;1478;1282;;1;5020;1;177,85;05/05/2025;5;01/12/2019;01/12/2019;;03/01/2026;03/01/2026;4;1;133;2;2;0,00;1;2;5;0
1;1841;2018;;1;8122;2;149,22;03/05/2025;3;01/12/2019;01/12/2019;;03/01/2026;03/01/2026;4;0;;10;10;0,00;1;3;5;0
1;1224;1936;;1;8046;4;40,36;02/05/2025;2;01/12/2019;01/12/2019;;01/08/2025;01/08/2025;95;1;133;17;17;45,00;1;2;5;0
1;1006;1962;;1;8102;1;322,58;03/05/2025;3;09/12/2019;09/12/2019;;03/01/2026;03/01/2026;4;1;133;33;33;0,00;1;2;5;0
1;1010;1978;;1;8107;1;288,25;03/05/2025;3;01/01/2020;01/01/2020;;03/01/2026;03/01/2026;4;1;133;10;10;0,00;1;2;5;0
1;1012;1983;;1;8109;1;329,16;03/05/2025;3;01/01/2020;01/01/2020;;03/01/2026;03/01/2026;4;1;133;33;33;0,00;1;2;5;0
1;1034;2042;;1;8130;1;849,63;03/05/2025;3;01/01/2020;01/01/2020;;03/01/2026;03/01/2026;4;1;133;10;10;0,00;1;2;5;0
1;1039;2057;;1;8133;2;190,97;08/05/2025;8;01/01/2020;01/01/2020;;03/01/2026;03/01/2026;4;1;133;30;30;28,00;1;2;5;0
1;1197;1814;;1;8037;1;266,48;10/05/2025;10;01/01/2020;01/01/2020;;03/01/2026;03/01/2026;4;1;133;10;10;5,00;1;2;5;0
1;1238;2002;;1;8119;1;357,27;03/05/2025;3;01/01/2020;01/01/2020;;03/01/2026;03/01/2026;4;1;133;10;10;0,00;1;2;5;0
1;1423;1217;;1;5609;6;86,09;03/05/2025;3;01/01/2020;01/01/2020;;03/01/2026;03/01/2026;4;1;133;33;33;0,00;1;2;5;0
1;1454;1257;;1;6367;1;336,25;03/05/2025;3;01/01/2020;01/01/2020;;03/01/2026;03/01/2026;4;1;133;17;17;45,00;1;2;5;0
1;1559;1384;;1;7682;1;226,17;03/05/2025;3;01/01/2020;01/01/2020;;04/02/2026;04/02/2026;4;1;133;16;16;45,00;1;2;5;0
1;1848;2094;true;1;8165;12;64,85;28/05/2025;28;01/01/2020;01/01/2020;;03/01/2024;03/01/2024;4;1;133;33;33;0,00;1;2;5;0
1;1849;2103;;1;8170;7;62,03;20/05/2025;20;01/01/2020;01/01/2020;;03/01/2026;03/01/2026;4;1;133;20;20;0,00;1;2;5;0
1;1850;2104;;1;8121;2;266,48;20/05/2025;20;01/01/2020;01/01/2020;;03/01/2026;03/01/2026;4;1;133;10;10;5,00;1;2;5;0
1;1865;2179;;1;8218;1;186,40;11/05/2025;11;01/01/2020;01/01/2020;;03/01/2026;03/01/2026;4;1;133;16;16;45,00;1;2;5;0
1;1071;2163;;1;8210;1;701,76;15/05/2025;15;01/02/2020;01/02/2020;;04/02/2026;04/02/2026;4;1;133;51;51;45,00;1;2;5;0
